"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","text"
"141",0,0,0,0,0,0,0,0,0,0,0,"A little more @RealChalamet outtakes for you fans of #TimotheeChalamet 
He killed it last night in @LouisVuitton at the #Oscars #Oscars2022 
#photo #NFTartist https://t.co/Zxx1BeCa3c"
"142",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"143",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"144",0,1,1,0,2,1,1,2,0,2,2,"<U+0001F50A> Oscar-winning Dune sound designers Mark Mangini &amp; Theo Green
<U+0001F4F7> https://t.co/njkkiQf6Vu
<U+25B6><U+FE0F> https://t.co/b7xQ7ERPBw

#oscars #oscarwinners #soundeditors #dune #filmmaking #movies #filmsound #audiopost #postproduction https://t.co/kJvZvp2BmI"
"145",3,1,0,2,0,2,0,0,3,2,-1,"@HollisSandia @HarryMeg__daily Prince Harry and Meghan have such little status because of their victim mentality, and vindictiveness, they didn't go to the oscars for fear of being booed,"
"146",0,0,0,0,0,0,0,1,0,0,0,"“Oscars slapper Will Smith” … bro ain’t no way https://t.co/LFnkqPFX0M"
"147",0,0,0,0,1,0,1,1,0,1,1,"What a wonderful evening last night with @American_Heart for the Red Dress Collection® Concert in Hollywood! @KELLYROWLAND, @jeanniemai, @ChristinaMilian, @MsVivicaFox, @GarcelleB, @StarJonesEsq and so many more stopped by to chat with us! <U+2764><U+FE0F> VIDEO: https://t.co/R9gtFHchH2 https://t.co/SQAlY2S3r3"
"148",0,1,0,0,1,0,0,0,0,1,1,"The two Pauls crossed paths last night. Nice to see you again @RealChalamet and congratulations @dunemovie on your #Oscars success! #Dune <U+0001F41B><U+2694><U+FE0F> https://t.co/SFkwqPxzIP"
"149",2,0,2,1,0,1,1,0,3,0,-3,"@WookieMatty She gets livid if I don't call her EVERY day - and while trying to make convo, I brought up, 'The Slap' and it turned into, ""The Oscars were nothing but !BLACK PPL! There were so many of them! Of course they were violent! Reek reek reek reek!"" I just couldn't believe it."
"150",0,0,0,0,0,0,0,0,0,0,0,"#TIMOTHEECHALAMET : oscars 2022 would be so empty without me https://t.co/4cnG8Dz9BR"
"151",1,0,1,1,0,1,1,0,1,0,-1,"@MattWalshBlog Does anyone know when this was recorded?

 It's awful either way. Just curious if this is pre or post Oscars incident."
"152",0,0,0,0,1,0,0,1,0,2,2,"Only found out about the Oscars Version of We don't talk about Bruno now, well that was baaaad"
"153",0,2,0,1,1,0,0,0,0,1,1,"This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi"
"154",1,0,0,0,0,0,0,1,1,3,2,"Look yall it's either celebrities (mainly actors) know they aint that relevant anymore so they pull this to get everyone talk abt the oscars OR celebrities are just that naturally annoying and find a way to chip in anyway possible either way.. it's annoying!"
"155",2,2,1,1,1,0,1,1,2,1,-1,"Jay-Z and Beyoncé crossing a picket line to party shows how shallow celebrity activism really is | Emma Dabiri https://t.co/lzSsNo7LGw"
"156",2,1,2,3,1,2,1,1,4,3,-1,"@NikkiGlaser yep..and producing very violent and but boring retreads of classic old movies...apparently the imagination genes are burning out..if a white guy had stormed the stage  ( and bitch slapped Chris) at the Oscars, he would be under jail.."
"157",0,0,0,0,0,0,0,0,0,0,0,"I know awards like Golden Globes and Emmys and Oscars and Grammys don't really mean anything, but The Dropout deserves all of them, and so does Amanda Seyfried."
"158",0,1,0,1,1,0,0,0,2,1,-1,"I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp"
"159",0,0,0,0,0,0,1,1,0,1,1,"Sarah Ferguson, The Duchess of York, Chimes In On The Will Smith - Chris Rock Oscars Incident https://t.co/vkn9QF71zw  #piersmorgan"
"160",0,1,0,0,1,0,0,2,0,3,3,"Robert Mueller Appointed Special Counsel For Smith-Rock Oscars Investigation; Will Smith Unfazed By<U+FFFD> https://t.co/yNWjHad54u  #donaldtrump"
"161",1,0,0,1,0,0,0,0,1,0,-1,"Being savage with @willsmith @chrisrock scene <U+0001F602><U+0001F602><U+0001F602>
<U+0001F4F7> dad 
#<U+0634><U+064A><U+0641>_<U+0634><U+0627><U+0647><U+064A><U+0646>_<U+062F><U+0639><U+0645>_<U+0635><U+0646><U+0627><U+0639>_<U+0627><U+0644><U+0645><U+062D><U+062A><U+0648><U+0649>
. #willsmith
#chrisrock
#oscars #movies #cinema #movie #film #hollywood https://t.co/f3hpTHRojI"
"162",1,0,0,0,0,0,2,0,1,0,-1,"@Ajani_Depp A common side effect.  That remark at the Oscars about Jada’s Alopecia and the resulting slap was a set up.  Actors being paid to market the new Pfizer drug...guess who sponsored the Oscars this year???  Yep.  Pfizer.  You were played.  While everyone was arguing..."
"163",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"164",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"165",0,0,0,0,0,0,0,1,0,0,0,"Old IG Live of Jada Pinkett Smith forcing Will Smith to respond resurfaces! https://t.co/OVTztdI4NT #WillSmith #JadaPinkettSmith #chrisrock #oscars"
"166",1,1,0,1,0,1,1,0,2,1,-1,"Still shocked that people thought you could walk onstage during the Oscars, slap a comedian hard across the face and all would be forgiven and forgotten in a few days.  https://t.co/L6G2GH1pak"
"167",0,0,0,0,0,0,0,0,0,0,0,"Minamata‘s Screenwriter Talks Biopics, Oscars and Johnny Depp https://t.co/kfLImSeLCO via @LAweekly 
#MinamataFilm #Minamata #JohnnyDepp"
"168",0,1,0,1,1,0,0,0,2,1,-1,"I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp"
"169",0,0,0,0,0,0,0,1,0,0,0,"Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk"
"170",0,0,0,1,0,0,0,0,0,1,1,"so in conclusion i’m now flying solo to the Oscars themed formal."
"171",2,2,1,3,1,4,2,1,4,3,-1,"This is what people are worried about? @willsmith slapping @chrisrock too bad the inner city and the gangs dont get this much attention, maybe there could be some change. Probably 4 young black men and an innocent by standard got shot and killed during the time the #Oscars was on"
"172",1,1,1,1,1,1,1,2,1,2,1,"@djp2488gmailcom @KeithUrban It could have been from anything, and we don’t know for sure what he is ill from. Concerts, Oscars and Grammys the past few weeks. Hope he feels better soon"
"173",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"174",0,0,0,0,0,0,0,0,0,2,2,"@GareRick 3 Oscars and it deserved everyone of them.
Nearly 2hrs of pure action, astonishing.
<U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F> https://t.co/gjrsqIOgnB"
"175",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"176",0,0,0,0,0,0,0,0,0,0,0,"Minamata‘s Screenwriter Talks Biopics, Oscars and Johnny Depp https://t.co/kfLImSeLCO via @LAweekly 
#MinamataFilm #Minamata #JohnnyDepp"
"177",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"178",1,0,0,0,0,0,1,0,1,1,0,"Whether or not you watched the #Oscars this year, you probably know about the slap heard 'round the world. That moment brought attention to #alopecia.

In this video, Dr. Haughton discusses this autoimmune condition and treatments offered. https://t.co/Vp8HsQBYTe #SBexperts https://t.co/m2Zf2V8PKI"
"179",0,1,0,0,1,0,0,1,0,1,1,"im so happy that minamata has been having more visibility since oscars. that movie deserves too much"
"180",0,0,0,0,0,0,0,0,0,0,0,"@OscarWildPod The Oscars will probably be on Disney+ next year. https://t.co/25INq5OEJN"
"181",1,0,0,0,0,0,0,0,2,0,-2,"A timelapse screenrecord of my tweets turning into unintelligible gibberish here and then into Oscars elsewhere would be nice <U+0001F469><U+200D><U+2696><U+FE0F><U+0001F469><U+200D><U+2696><U+FE0F><U+0001F469><U+200D><U+2696><U+FE0F> @netflix"
"182",0,1,0,0,1,0,1,1,0,2,2,"@skylinefarm I have been comparing these two since the Oscars.  Two peas in a pod. HG Tudor has really done a good job on Jada."
"183",1,1,1,1,1,1,0,1,1,3,2,"#TheNorthman REVIEW: HOLY ****. BLOODY. SHOCKING. This will sweep the 2023 Oscars. Robert Eggers does it again! This isn’t just another viking movie, tis one of the BEST dramas ever! GREAT action &amp; emotional too. A fitting end, while also setting up what’s next. @TheNorthmanFilm https://t.co/bnx9lBWNhx"
"184",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"185",1,2,0,0,0,0,1,1,1,1,0,"The Academy Board of Governors has rescheduled a meeting from April 18 to this afternoon, April 8, 2022. The Board is discussing repercussions for #WillSmith #slap on presenter #ChrisRock at the live #Oscars show. Academy of Motion Pictures Arts &amp; Sciences"
"186",0,2,0,1,0,1,0,0,0,0,0,"I held out for the longest time bc we had literally everything else but I wanted to watch CODA before the Oscars and that's great but Severance is an out of body experience"
"187",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"188",0,1,0,1,2,0,0,1,0,2,2,"For the love of god, can we please stop talking about the #Oscars already?"
"189",1,0,0,0,0,0,1,1,1,1,0,"Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf"
"190",0,0,0,0,0,0,0,0,0,0,0,"Billie at the Oscars a few weeks ago! https://t.co/8b9qa8BsO7"
"191",0,1,0,0,1,0,0,1,0,1,1,"@VLChesh Been to both. But frequented Oscars in Greenford and Regals Uxbridge. Happy times. <U+0001F60E><U+0001F44D>"
"192",0,0,0,0,0,1,0,0,0,0,0,"@VLChesh When I started work at 18 the older guys took me to Oscars divorced and seperates night on a Thursday. You had to be 25 or over. No idea how I got in I was the youngest there too. <U+0001F923>"
"193",0,1,0,0,1,0,0,1,0,1,1,"im so happy that minamata has been having more visibility since oscars. that movie deserves too much"
"194",1,1,0,1,1,3,2,3,3,4,1,"@BradTakei The pre-emptive re-writing of fact to control the narrative himself is next level privilege. He was ASKED to leave the Oscars ceremony (he refused) and as steps were being taken to remove him from the Academy altogether, he ""resigns"". There is no nobility here, just PR moves."
"195",0,0,0,0,1,0,0,0,0,2,2,"@rickygervais Cats (&amp; Dogs) are the only creatures on earth worth slapping someone at the Oscars for.<U+0001F97A> and they would at least be thankful for it too."
"196",0,0,0,0,1,1,0,2,1,4,3,"@chrisrock Chris, I am so sorry about what happened to you at the Oscars. It was a sign of bullying, in my opinion, considering your size; but you did an excellent job that night, acting professional and showing the other side of the black male community. I thank you for that!"
"197",1,0,0,0,0,0,1,1,1,1,0,"Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf"
"198",0,2,0,1,1,0,0,0,0,1,1,"This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi"
"199",2,0,0,1,0,0,1,2,2,1,-1,"Will Smith Oscars Slap Was “An Assault,” Says Billy Crystal On Bob Costas HBO Max Show https://t.co/hAczHj5ZEL via @Deadline"
"200",1,0,1,0,1,0,0,1,1,4,3,"""Framing the nominees for best animated feature as a corporate product for kids that parents must begrudgingly endure could be dismissed as simply careless. But... that carelessness has become routine.” write @philiplord and @chrizmillr https://t.co/KFJJctJHgf"
"201",1,1,0,0,1,0,2,3,1,3,2,"After Oscar’s slap, Chris Rock is still ’emotional’ and ‘can’t assume forgiving’ Will Smith |  #movies #entertainment https://t.co/B1QK3NMQ79"
"202",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"203",0,1,0,1,0,0,0,0,0,1,1,"Watch ""Andrew Garfield Saves Chris Rock at the Oscars"" on YouTube - https://t.co/eTE4tmgPpG"
"204",2,0,1,1,0,0,2,2,2,3,1,"@SadhguruJV @DelanoDSouza <U+0001F534>Indian<U+0001F1EE><U+0001F1F3> mystic @SadhguruJV counts #WillSmith among his followers... what does the famous #guru<U+0001F9D8><U+200D><U+2642><U+FE0F> think about the infamous #Oscars<U+0001F3AC> slap, and #nonviolence in general?

FRANCE 24's @DelanoDSouza speaks with #Sadhguru in an exclusive #interview<U+2935><U+FE0F> https://t.co/KHYbqcvkdc"
"205",0,0,0,0,0,0,0,1,0,1,1,"Why Everyone Is Still Talking about Jennifer Garner's Stunning Off-the-Shoulder Oscars Dress https://t.co/sUCcoDqjGg via @Yahoo"
"206",0,0,0,0,0,0,0,0,1,1,0,"Anok Yai at the Vanity Fair Oscars After Party (2022) https://t.co/thDabzfmex"
"207",0,2,0,1,1,0,0,0,0,1,1,"This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi"
"208",2,0,0,1,0,0,1,1,3,0,-3,"Video of Will Smith's frustration with wife Jada Pinkett Smith resurfaces after Oscars slap scandal - Fox News https://t.co/JWoc6bp1iG"
"209",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"210",0,0,0,0,0,1,0,0,1,0,-1,"@rickygervais Penguin researchers regret watching Oscars in front of colony. https://t.co/rqymauarLm"
"211",0,0,0,0,0,0,0,0,0,0,0,"My Nominee for Oscars Host next year !! <U+0001F44D><U+0001F44F><U+0001F928> https://t.co/rNQYpYeq5q"
"212",1,0,0,0,0,0,0,1,1,1,0,"Minamata's Depp “He’s astonishing in it and looks so much like Smith in the film. I watched him find the meaning in the words, connect with those words &amp; connect w/Bill Nighy, It was like watching an acting master class. He was even called “Gene” on set” https://t.co/BXYWf6PPTe"
"213",0,0,0,0,0,0,0,0,0,0,0,"absolutely stunning. wow #Oscars https://t.co/SMBdjnS1pr"
"214",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"215",1,1,0,0,0,0,1,2,1,0,-1,"Poll: Support for Will Smith Eroded Fast in Days Following Oscars Slap
The more people thought, read, tweeted and talked about The Slap in the days after the Oscars, the less likely they were to view Will Smith favorably, according to a new poll. https://t.co/xw50uMIUDJ"
"216",1,1,0,0,0,0,1,2,1,0,-1,"Poll: Support for Will Smith Eroded Fast in Days Following Oscars Slap
The more people thought, read, tweeted and talked about The Slap in the days after the Oscars, the less likely they were to view Will Smith favorably, according to a new poll. https://t.co/xw50uMIUDJ"
"217",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"218",1,0,1,1,1,1,2,0,3,1,-2,"@ellisgreg When the""SLAP"" happened, it was for no one else other then his wife,,&amp; I'm sorry, her 1st reaction, &amp; it was on camera, was a laugh!!, I'd be mortified if my guy slapped someone, let alone @ the OSCARS, that laugh spoke volumes.This man is suffering in all ways, its apparent"
"219",0,1,1,2,1,0,0,1,1,2,1,"<U+2066>@ambermruffin<U+2069> remains, as ever, a joy to watch.  https://t.co/5tt0XvhDnp"
"220",0,0,0,0,0,0,0,0,0,1,1,"Billy Crystal Comments On The Oscars | Back on the Record with Bob Costa... https://t.co/xi3XcvcmhC via @YouTube #WillSmith #ArrestWillSmith"
"221",0,0,0,0,0,0,0,0,0,0,0,"#Morbius is the first film to sell a trillion tickets and will be the first film to win a trillion Oscars."
"222",1,0,0,1,0,0,0,0,1,0,-1,"So this just basically confirms not only do the Oscars Think so little of Animation, they also fear it...<U+0001F914> https://t.co/du3gb59HLU"
"223",0,2,0,1,1,0,0,0,0,1,1,"This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi"
"224",0,0,0,0,0,0,0,0,0,0,0,"A little more @RealChalamet outtakes for you fans of #TimotheeChalamet 
He killed it last night in @LouisVuitton at the #Oscars #Oscars2022 
#photo #NFTartist https://t.co/Zxx1BeCa3c"
